year,quarter,origin_city,destination_city,distance_miles,passengers,avg_fare,largest_carrier,largest_carrier_market_share,largest_carrier_fare,lowest_fare_carrier,lowest_fare_carrier_share,lowest_fare,year_quarter,fare_per_mile
2022,2,"Albuquerque, NM","Austin, TX",619,254.2857143,215.0340536,WN,0.6058772688,211.0038516,WN,0.6058772688,211.0038516,2022_Q2,0.3474
2022,2,"Dallas/Fort Worth, TX","Grand Rapids, MI",931,254.1758242,326.7741894,AA,0.6701253783,348.1980645,WN,0.1033290099,254.5351464,2022_Q2,0.351
2022,2,"Des Moines, IA","New York City, NY (Metropolitan Area)",1071,252.6373626,273.9130492,DL,0.4536755111,309.5882071,G4,0.1283166594,90.78644068,2022_Q2,0.2558
2022,2,"Phoenix, AZ","Tulsa, OK",935,252.4175824,248.6494123,WN,0.6329995646,231.785901,WN,0.6329995646,231.785901,2022_Q2,0.2659
2022,2,"Albuquerque, NM","Portland, OR",1111,251.8681319,258.9253927,AS,0.6483420593,232.0921265,AS,0.6483420593,232.0921265,2022_Q2,0.2331
2022,2,"Charleston, SC","Minneapolis/St. Paul, MN",1087,251.8681319,221.8734729,DL,0.6431064572,252.1045455,SY,0.25,130.8200698,2022_Q2,0.2041
2022,2,"Las Vegas, NV","Richmond, VA",2086,250.989011,371.3416375,AA,0.4194395797,367.37881,AA,0.4194395797,367.37881,2022_Q2,0.178
2022,2,"Myrtle Beach, SC","Pittsburgh, PA",475,250.8791209,119.1635567,NK,0.5291283399,88.08385762,G4,0.1572492335,82.81002786,2022_Q2,0.2509
2022,2,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,250.8791209,362.8349978,WN,0.4161191415,312.9528421,WN,0.4161191415,312.9528421,2022_Q2,0.2084
2022,2,"Hartford, CT","San Francisco, CA (Metropolitan Area)",2625,250.7692308,432.6145925,UA,0.3299737073,496.9240372,B6,0.1967572305,258.3710468,2022_Q2,0.1648
2022,2,"New York City, NY (Metropolitan Area)","Tucson, AZ",2173,250.6593407,393.7561157,AA,0.6378781236,364.0428179,AA,0.6378781236,364.0428179,2022_Q2,0.1812
2022,2,"Las Vegas, NV","Santa Barbara, CA",289,250.6593407,123.5688295,WN,0.9846558527,122.1575245,WN,0.9846558527,122.1575245,2022_Q2,0.4276
2022,2,"Jacksonville, FL","Las Vegas, NV",1965,250.5494505,413.1956579,AA,0.3899122807,394.431946,WN,0.1640350877,314.8237968,2022_Q2,0.2103
2022,2,"Birmingham, AL","Denver, CO",1083,250.2197802,293.5140097,WN,0.4514712341,239.8571984,WN,0.4514712341,239.8571984,2022_Q2,0.271
2022,2,"Des Moines, IA","Tampa, FL (Metropolitan Area)",1127,249.8901099,146.1835532,G4,0.7392260334,99.99167162,G4,0.7392260334,99.99167162,2022_Q2,0.1297
2022,2,"Knoxville, TN","Washington, DC (Metropolitan Area)",465,249.6703297,241.8015845,AA,0.7095070423,231.9456576,AA,0.7095070423,231.9456576,2022_Q2,0.52
2022,2,"Cincinnati, OH","Sarasota/Bradenton, FL",812,249.5604396,133.8593571,G4,0.798767063,98.39812569,G4,0.798767063,98.39812569,2022_Q2,0.1649
2022,2,"Minneapolis/St. Paul, MN","Myrtle Beach, SC",1085,249.3406593,172.6669017,SY,0.5037461437,132.1373578,SY,0.5037461437,132.1373578,2022_Q2,0.1591
2022,2,"New York City, NY (Metropolitan Area)","Syracuse, NY",222,248.5714286,195.4977011,DL,0.6224580018,203.3802557,UA,0.2572944297,177.8592784,2022_Q2,0.8806
2022,2,"Buffalo, NY","Dallas/Fort Worth, TX",1212,248.2417582,282.1246569,AA,0.7193448429,284.0635077,DL,0.1297034086,271.1313993,2022_Q2,0.2328
2022,2,"Kansas City, MO","New Orleans, LA",689,248.1318681,233.4447298,WN,0.8445527015,216.4606712,WN,0.8445527015,216.4606712,2022_Q2,0.3388
2022,2,"Chicago, IL","Rochester, NY",528,247.032967,195.5289591,UA,0.5809608541,186.3467841,UA,0.5809608541,186.3467841,2022_Q2,0.3703
2022,2,"Latrobe, PA","Orlando, FL",823,246.7032967,104.2536748,NK,1.0,104.2536748,NK,1.0,104.2536748,2022_Q2,0.1267
2022,2,"Philadelphia, PA","San Antonio, TX",1496,246.043956,324.8023225,AA,0.4765520322,362.6921275,WN,0.1880303707,275.3593824,2022_Q2,0.2171
2022,2,"Houston, TX","Norfolk, VA (Metropolitan Area)",1209,245.1648352,310.8919767,UA,0.4007171672,341.3885906,WN,0.1824294039,265.2739558,2022_Q2,0.2571
2022,2,"Houston, TX","Milwaukee, WI",1004,244.5054945,294.2841348,UA,0.5883146067,314.6856379,WN,0.2858426966,245.9205975,2022_Q2,0.2931
2022,2,"New Orleans, LA","San Antonio, TX",494,244.2857143,204.8214125,WN,0.8389563653,190.1343164,WN,0.8389563653,190.1343164,2022_Q2,0.4146
2022,2,"Harrisburg, PA","Sanford, FL",827,244.1758242,104.2832133,G4,1.0,104.2832133,G4,1.0,104.2832133,2022_Q2,0.1261
2022,2,"Columbus, OH","Philadelphia, PA",406,244.0659341,279.7761819,AA,0.9477712742,280.859715,WN,0.0279153534,222.4677419,2022_Q2,0.6891
2022,2,"Dayton, OH","Washington, DC (Metropolitan Area)",406,243.8461538,225.1088779,AA,0.7782785038,222.4394325,AA,0.7782785038,222.4394325,2022_Q2,0.5545
2022,2,"Dallas/Fort Worth, TX","Des Moines, IA",624,241.0989011,273.5157703,AA,0.8299908842,284.152883,UA,0.0701914312,218.6824675,2022_Q2,0.4383
2022,2,"Harlingen/San Benito, TX","Houston, TX",295,240.6593407,158.2163014,WN,0.8397260274,148.288472,WN,0.8397260274,148.288472,2022_Q2,0.5363
2022,2,"Pittsburgh, PA","Sarasota/Bradenton, FL",912,240.5494505,193.115852,G4,0.4691640018,132.6875365,G4,0.4691640018,132.6875365,2022_Q2,0.2117
2022,2,"Fort Myers, FL","Nashville, TN",722,240.3296703,240.1002743,WN,0.7014174668,217.8960887,WN,0.7014174668,217.8960887,2022_Q2,0.3325
2022,2,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",871,240.2197802,192.844785,XP,0.4917657823,98.77116279,XP,0.4917657823,98.77116279,2022_Q2,0.2214
2022,2,"Nashville, TN","Portland, OR",1973,240.1098901,420.8934096,WN,0.2151029748,397.6893617,WN,0.2151029748,397.6893617,2022_Q2,0.2133
2022,2,"Orlando, FL","Portland, ME",1214,240.0,247.3585165,F9,0.3186813187,143.8650862,F9,0.3186813187,143.8650862,2022_Q2,0.2038
2022,2,"Cleveland, OH (Metropolitan Area)","Sarasota/Bradenton, FL",967,239.6703297,157.8744154,G4,0.4158642824,100.4379272,F9,0.1691884457,84.4403794,2022_Q2,0.1633
2022,2,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",1252,238.9010989,205.7864305,G4,0.6481140754,136.7721079,G4,0.6481140754,136.7721079,2022_Q2,0.1644
2022,2,"Cedar Rapids/Iowa City, IA","Denver, CO",692,238.9010989,185.9720791,F9,0.5073597056,109.2963735,F9,0.5073597056,109.2963735,2022_Q2,0.2687
2022,2,"Buffalo, NY","Charlotte, NC",546,238.7912088,230.1014726,AA,0.7887712839,237.2474329,UA,0.0423377819,191.9673913,2022_Q2,0.4214
2022,2,"Birmingham, AL","Tampa, FL (Metropolitan Area)",459,238.6813187,191.252256,WN,0.7605893186,166.5311743,WN,0.7605893186,166.5311743,2022_Q2,0.4167
2022,2,"Charlotte, NC","Memphis, TN",511,238.1318681,266.1922935,AA,0.8947854176,266.7701392,WN,0.0235348408,197.1764706,2022_Q2,0.5209
2022,2,"Fargo, ND","Phoenix, AZ",1225,237.8021978,209.2848429,G4,0.7749537893,157.1723912,G4,0.7749537893,157.1723912,2022_Q2,0.1708
2022,2,"Chicago, IL","Greenville/Spartanburg, SC",577,237.6923077,254.7920018,UA,0.5765141008,257.3603849,AA,0.2667591308,242.2740035,2022_Q2,0.4416
2022,2,"Miami, FL (Metropolitan Area)","Pensacola, FL",530,237.6923077,262.1399908,AA,0.6981044845,274.1992053,AA,0.6981044845,274.1992053,2022_Q2,0.4946
2022,2,"El Paso, TX","Orlando, FL",1516,237.6923077,289.703976,WN,0.4188626907,277.4880795,F9,0.2200647249,175.4021008,2022_Q2,0.1911
2022,2,"Charlotte, NC","West Palm Beach/Palm Beach, FL",590,237.4725275,275.7071726,AA,0.89819528,278.1798557,DL,0.0874595095,242.3349206,2022_Q2,0.4673
2022,2,"Kansas City, MO","Portland, OR",1482,237.3626374,341.0221759,AS,0.3537037037,370.0259162,DL,0.2407407407,298.9621154,2022_Q2,0.2301
2022,2,"Burlington, VT","Washington, DC (Metropolitan Area)",441,237.1428571,223.1491196,AA,0.577386469,227.1800161,UA,0.3637627433,214.3005096,2022_Q2,0.506
2022,2,"Albuquerque, NM","Atlanta, GA (Metropolitan Area)",1269,237.1428571,309.3770621,DL,0.8100092678,312.8104691,WN,0.1311399444,277.8515901,2022_Q2,0.2438
2022,2,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",2154,237.032967,407.7098748,AA,0.4260547056,399.7274211,WN,0.1585535466,342.2289474,2022_Q2,0.1893
2022,2,"Detroit, MI","West Palm Beach/Palm Beach, FL",1086,236.9230769,267.0571892,DL,0.8974953618,269.6736434,AA,0.0635435993,234.0437956,2022_Q2,0.2459
2022,2,"Miami, FL (Metropolitan Area)","Sacramento, CA",2552,236.1538462,416.6973011,WN,0.2731503025,344.0577513,WN,0.2731503025,344.0577513,2022_Q2,0.1633
2022,2,"Miami, FL (Metropolitan Area)","Milwaukee, WI",1258,236.043956,254.4270019,WN,0.3226256983,217.0278499,WN,0.3226256983,217.0278499,2022_Q2,0.2022
2022,2,"Chicago, IL","Colorado Springs, CO",917,235.7142857,224.5671329,WN,0.5426573427,181.2465636,WN,0.5426573427,181.2465636,2022_Q2,0.2449
2022,2,"Eugene, OR","Phoenix, AZ",971,235.7142857,211.2778555,G4,0.3179487179,120.363783,G4,0.3179487179,120.363783,2022_Q2,0.2176
2022,2,"Chicago, IL","Palm Springs, CA",1657,235.0549451,363.8340346,AA,0.4258999532,364.7866081,WN,0.1687704535,284.2121884,2022_Q2,0.2196
2022,2,"Houston, TX","Louisville, KY",803,234.6153846,311.0928806,UA,0.6079625293,339.092527,WN,0.2604215457,234.9458633,2022_Q2,0.3874
2022,2,"New York City, NY (Metropolitan Area)","Pensacola, FL",1063,233.956044,292.9822922,DL,0.646782527,300.5647785,AA,0.2428370127,287.1856867,2022_Q2,0.2756
2022,2,"Rochester, NY","Tampa, FL (Metropolitan Area)",1079,233.0769231,214.0817539,AA,0.3088165959,216.239084,F9,0.1362564828,167.5394464,2022_Q2,0.1984
2022,2,"Nantucket, MA","New York City, NY (Metropolitan Area)",218,233.0769231,180.5371994,B6,0.4318717586,185.4668122,DL,0.3347477605,162.9488732,2022_Q2,0.8282
2022,2,"Atlanta, GA (Metropolitan Area)","Jackson/Vicksburg, MS",341,232.6373626,166.0051488,DL,0.627302787,188.465512,WN,0.3693906471,127.3621483,2022_Q2,0.4868
2022,2,"San Antonio, TX","St. Louis, MO",786,231.6483516,253.2305977,WN,0.8078747628,239.2387551,WN,0.8078747628,239.2387551,2022_Q2,0.3222
2022,2,"Columbia, SC","Washington, DC (Metropolitan Area)",438,231.6483516,230.1845351,AA,0.7618595825,226.2643836,UA,0.14943074,218.3631746,2022_Q2,0.5255
2022,2,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",807,230.1098901,258.2852913,UA,0.4651384909,287.0471253,WN,0.1504297994,209.7930159,2022_Q2,0.3201
2022,2,"Asheville, NC","Tampa, FL (Metropolitan Area)",519,229.8901099,134.3235182,G4,0.8040152964,95.29233056,G4,0.8040152964,95.29233056,2022_Q2,0.2588
2022,2,"Houston, TX","Lubbock, TX",474,229.6703297,196.5709569,WN,0.5516746411,169.9007806,WN,0.5516746411,169.9007806,2022_Q2,0.4147
2022,2,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,229.4505495,265.1004789,AA,0.8740421456,283.4476164,F9,0.0780651341,77.73619632,2022_Q2,0.7303
2022,2,"Cleveland, OH (Metropolitan Area)","Seattle, WA",2055,229.2307692,423.5003835,UA,0.334611697,438.932808,AS,0.2483221477,422.8658301,2022_Q2,0.2061
2022,2,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",862,228.3516484,310.9587103,AA,0.7131857555,323.1778003,WN,0.1231953802,219.8828125,2022_Q2,0.3607
2022,2,"Chicago, IL","Syracuse, NY",607,228.2417582,242.5835821,UA,0.5113143958,232.0804143,UA,0.5113143958,232.0804143,2022_Q2,0.3996
2022,2,"Boise, ID","Dallas/Fort Worth, TX",1282,227.9120879,345.1477821,AA,0.5400192864,367.4121429,WN,0.1422372228,295.9494915,2022_Q2,0.2692
2022,2,"Austin, TX","Pittsburgh, PA",1210,227.5824176,265.5225012,AA,0.3066151618,308.4319685,G4,0.1540318687,116.4420063,2022_Q2,0.2194
2022,2,"Miami, FL (Metropolitan Area)","Myrtle Beach, SC",549,227.3626374,127.5877719,NK,0.8202029966,97.55816146,NK,0.8202029966,97.55816146,2022_Q2,0.2324
2022,2,"Denver, CO","Little Rock, AR",771,227.2527473,208.3241296,WN,0.3757253385,211.5153153,F9,0.2867504836,108.9317032,2022_Q2,0.2702
2022,2,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",1371,227.2527473,360.2809961,AA,0.6353965184,418.8827245,G4,0.1861702128,150.3646753,2022_Q2,0.2628
2022,2,"Charlotte, NC","Portland, OR",2282,227.1428571,412.5910498,AA,0.4915336236,444.3557087,DL,0.2404450895,408.0539235,2022_Q2,0.1808
2022,2,"Sacramento, CA","Spokane, WA",649,227.1428571,210.9399129,WN,0.7314949202,196.3001323,WN,0.7314949202,196.3001323,2022_Q2,0.325
2022,2,"Chicago, IL","Portland, ME",900,226.3736264,246.8434466,UA,0.567961165,258.5895726,WN,0.1616504854,211.0243243,2022_Q2,0.2743
2022,2,"Portland, OR","Reno, NV",444,225.7142857,203.5072055,AS,0.8836416748,202.7955923,AS,0.8836416748,202.7955923,2022_Q2,0.4583
2022,2,"Detroit, MI","Hartford, CT",549,225.7142857,253.1642162,DL,0.929406037,252.356417,WN,0.0131450828,179.0740741,2022_Q2,0.4611
2022,2,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",477,225.2747253,211.5991707,UA,0.6117073171,213.9722488,AS,0.3707317073,206.3396053,2022_Q2,0.4436
2022,2,"Palm Springs, CA","Sacramento, CA",439,225.0549451,141.9839355,WN,0.9677734375,139.5536831,WN,0.9677734375,139.5536831,2022_Q2,0.3234
2022,2,"Boston, MA (Metropolitan Area)","Buffalo, NY",395,224.9450549,213.2071324,B6,0.5354176844,207.8668796,B6,0.5354176844,207.8668796,2022_Q2,0.5398
2022,2,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",2152,224.9450549,439.3634099,DL,0.38641915,490.9572693,AA,0.3419638495,420.6157143,2022_Q2,0.2042
2022,2,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,224.0659341,429.561795,AA,0.3408533595,420.167482,WN,0.3084845513,334.3496025,2022_Q2,0.2367
2022,2,"Salt Lake City, UT","Spokane, WA",546,223.956044,227.890579,DL,0.9450441609,226.0024403,DL,0.9450441609,226.0024403,2022_Q2,0.4174
2022,2,"Omaha, NE","Tampa, FL (Metropolitan Area)",1190,223.6263736,237.0723342,WN,0.341031941,225.0354467,G4,0.2147420147,123.8421053,2022_Q2,0.1992
2022,2,"Little Rock, AR","Washington, DC (Metropolitan Area)",912,223.6263736,280.5297297,AA,0.5316953317,282.3898336,WN,0.2393120393,229.5603696,2022_Q2,0.3076
2022,2,"Chicago, IL","Fayetteville, AR",522,223.2967033,264.5134843,AA,0.5457677165,272.036339,UA,0.4512795276,255.3717557,2022_Q2,0.5067
2022,2,"Denver, CO","Savannah, GA",1414,223.0769231,325.6492611,UA,0.454679803,369.0430119,WN,0.2083743842,240.7531915,2022_Q2,0.2303
2022,2,"New Orleans, LA","Salt Lake City, UT",1428,223.0769231,314.5894089,DL,0.657635468,332.1033708,WN,0.202955665,267.4264563,2022_Q2,0.2203
2022,2,"Austin, TX","Cleveland, OH (Metropolitan Area)",1174,221.978022,278.959703,AA,0.3613861386,293.8172603,WN,0.2831683168,236.4223776,2022_Q2,0.2376
2022,2,"Minneapolis/St. Paul, MN","Palm Springs, CA",1454,221.6483516,237.9348042,SY,0.5394149727,146.7439338,SY,0.5394149727,146.7439338,2022_Q2,0.1636
2022,2,"Minneapolis/St. Paul, MN","Savannah, GA",1092,221.0989011,226.5663519,DL,0.5427435388,269.5154762,SY,0.3046719682,133.7336052,2022_Q2,0.2075
2022,2,"Houston, TX","Panama City, FL",572,220.0,242.7178322,WN,0.6543456543,215.8231298,WN,0.6543456543,215.8231298,2022_Q2,0.4243
2022,2,"Memphis, TN","Phoenix, AZ",1264,219.4505495,306.6786179,AA,0.699549324,305.3994989,WN,0.1577366049,290.8546032,2022_Q2,0.2426
2022,2,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,218.6813187,306.9322613,AA,0.5899497487,294.0245315,AA,0.5899497487,294.0245315,2022_Q2,0.2695
2022,2,"Denver, CO","Fresno, CA",844,218.4615385,238.3259557,WN,0.4959758551,189.5528398,WN,0.4959758551,189.5528398,2022_Q2,0.2824
2022,2,"Cincinnati, OH","Salt Lake City, UT",1450,218.4615385,384.039839,DL,0.8536217304,397.2647024,F9,0.0266599598,203.9056604,2022_Q2,0.2649
2022,2,"Chicago, IL","Knoxville, TN",475,218.2417582,262.7696375,UA,0.5508559919,286.7189214,G4,0.1289023162,77.26171875,2022_Q2,0.5532
2022,2,"Milwaukee, WI","Minneapolis/St. Paul, MN",297,218.021978,266.6921371,DL,0.9783266129,267.0539928,DL,0.9783266129,267.0539928,2022_Q2,0.898
2022,2,"Bellingham, WA","San Francisco, CA (Metropolitan Area)",790,217.5824176,116.4814646,WN,0.752020202,106.9751511,G4,0.1621212121,82.59813084,2022_Q2,0.1474
2022,2,"Fresno, CA","San Diego, CA",314,217.2527473,191.4269095,AS,0.8816388467,189.0476764,WN,0.0652503794,181.7829457,2022_Q2,0.6096
2022,2,"Chicago, IL","Tulsa, OK",585,216.8131868,253.4457172,AA,0.4409528637,271.9821839,WN,0.2559553979,197.3261386,2022_Q2,0.4332
2022,2,"Portland, OR","Tampa, FL (Metropolitan Area)",2497,216.2637363,407.7829268,DL,0.3973577236,434.6964194,AS,0.131097561,347.074031,2022_Q2,0.1633
2022,2,"Atlanta, GA (Metropolitan Area)","Trenton, NJ",701,216.2637363,93.95533537,F9,0.9949186992,94.06072523,F9,0.9949186992,94.06072523,2022_Q2,0.134
2022,2,"Fort Myers, FL","Kansas City, MO",1155,216.2637363,272.3671748,WN,0.6219512195,242.0679739,WN,0.6219512195,242.0679739,2022_Q2,0.2358
2022,2,"Santa Barbara, CA","Seattle, WA",908,215.2747253,278.4139867,AS,0.8723838693,283.6671738,WN,0.0428790199,196.4892857,2022_Q2,0.3066
2022,2,"Hartford, CT","Phoenix, AZ",2213,214.9450549,402.9919223,AA,0.4069529652,418.5248744,WN,0.18200409,368.6252809,2022_Q2,0.1821
2022,2,"Columbus, OH","San Diego, CA",1964,214.8351648,383.9079795,WN,0.4675191816,351.9954048,WN,0.4675191816,351.9954048,2022_Q2,0.1955
2022,2,"Indianapolis, IN","Raleigh/Durham, NC",489,214.3956044,245.2036392,AA,0.4044079959,252.939417,F9,0.1266017427,80.68825911,2022_Q2,0.5014
2022,2,"Atlanta, GA (Metropolitan Area)","Portland, ME",1027,214.2857143,288.1124103,DL,0.8523076923,289.833574,UA,0.0333333333,267.7123077,2022_Q2,0.2805
2022,2,"Boise, ID","Chicago, IL",1448,214.0659341,344.4238706,UA,0.4368583162,378.3549941,AS,0.319301848,305.4,2022_Q2,0.2379
2022,2,"Cleveland, OH (Metropolitan Area)","San Diego, CA",2045,213.5164835,399.0270201,UA,0.2861554297,445.4467626,WN,0.2542460113,384.0263158,2022_Q2,0.1951
2022,2,"Miami, FL (Metropolitan Area)","New Haven, CT",1127,213.1868132,125.7051546,XP,1.0,125.7051546,XP,1.0,125.7051546,2022_Q2,0.1115
2022,2,"Pittsburgh, PA","San Diego, CA",2106,213.1868132,414.3852577,WN,0.3402061856,358.9248485,WN,0.3402061856,358.9248485,2022_Q2,0.1968
2022,2,"Houston, TX","Savannah, GA",853,212.967033,245.6578431,UA,0.4308565531,275.5591617,WN,0.4164086687,192.7966543,2022_Q2,0.288
2022,2,"Grand Rapids, MI","Minneapolis/St. Paul, MN",408,212.8571429,298.2498193,DL,0.8822922044,308.5090111,WN,0.0733092411,180.8711268,2022_Q2,0.731
2022,2,"Columbia, SC","New York City, NY (Metropolitan Area)",646,212.6373626,230.732093,DL,0.4764857881,234.2555315,AA,0.4496124031,229.5974713,2022_Q2,0.3572
2022,2,"Omaha, NE","San Francisco, CA (Metropolitan Area)",1433,212.4175824,332.9501293,WN,0.501810657,296.5894845,WN,0.501810657,296.5894845,2022_Q2,0.2323
2022,2,"Columbus, OH","Sarasota/Bradenton, FL",869,212.1978022,174.6730709,G4,0.4080787157,90.57119289,G4,0.4080787157,90.57119289,2022_Q2,0.201
2022,2,"Memphis, TN","Tampa, FL (Metropolitan Area)",655,212.0879121,208.032487,WN,0.3238341969,182.62512,G4,0.2113989637,82.69901961,2022_Q2,0.3176
2022,2,"Portland, OR","Tucson, AZ",1119,212.0879121,237.2835233,AS,0.614507772,215.0884486,AS,0.614507772,215.0884486,2022_Q2,0.212
2022,3,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,16661.84783,129.5796802,WN,0.6269530103,121.9306633,WN,0.6269530103,121.9306633,2022_Q3,0.3483
2022,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1118,16258.36957,184.0920563,B6,0.3029342747,175.2674832,NK,0.1479238118,110.920677,2022_Q3,0.1647
2022,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,12667.6087,426.8098754,UA,0.2802079937,419.4203852,B6,0.260970294,384.0791839,2022_Q3,0.17
2022,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,12416.41304,181.6214644,B6,0.3605413592,190.4067913,NK,0.1654191944,115.0094517,2022_Q3,0.1836
2022,3,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10386.08696,187.8161357,AA,0.3864492632,181.8001869,AA,0.3864492632,181.8001869,2022_Q3,0.243
2022,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8839.23913,413.6668856,UA,0.3468845686,478.2801482,AS,0.2239028049,298.6071672,2022_Q3,0.1579
2022,3,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",795,8580.434783,194.0390094,DL,0.4887382822,236.5654027,WN,0.1014314669,137.4850381,2022_Q3,0.2441
2022,3,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,7780.869565,232.3321007,AS,0.5921993742,231.569289,AS,0.5921993742,231.569289,2022_Q3,0.2376
2022,3,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,7432.282609,110.4879667,WN,0.6296415461,111.0087938,NK,0.0849115931,86.31544953,2022_Q3,0.4682
2022,3,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,6757.5,290.2448793,UA,0.3572198363,316.2499505,NK,0.1431742508,170.815796,2022_Q3,0.1659
2022,3,"San Diego, CA","San Francisco, CA (Metropolitan Area)",447,6729.347826,119.7589598,WN,0.6811823615,107.957588,WN,0.6811823615,107.957588,2022_Q3,0.2679
2022,3,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",418,6271.630435,145.4666753,B6,0.3109759268,125.8075573,B6,0.3109759268,125.8075573,2022_Q3,0.348
2022,3,"San Francisco, CA (Metropolitan Area)","Seattle, WA",696,6237.717391,177.1124436,AS,0.5440779271,178.0856516,WN,0.2304877411,148.6035155,2022_Q3,0.2545
2022,3,"Denver, CO","Los Angeles, CA (Metropolitan Area)",862,6119.456522,167.198293,WN,0.469351143,159.2204473,F9,0.1053837546,92.03143435,2022_Q3,0.194
2022,3,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,6058.695652,130.1976516,WN,0.6098134194,128.2698656,WN,0.6098134194,128.2698656,2022_Q3,0.3145
2022,3,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,5936.413043,250.2465367,AA,0.4696878147,318.4016568,NK,0.1811773322,135.8330874,2022_Q3,0.2008
2022,3,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,5931.73913,208.4403522,AA,0.480594444,227.2654059,WN,0.126456791,166.6167367,2022_Q3,0.146
2022,3,"Miami, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",946,5430.76087,170.5554931,WN,0.3206572864,166.3270333,NK,0.1389228029,111.675796,2022_Q3,0.1803
2022,3,"Orlando, FL","Washington, DC (Metropolitan Area)",787,5316.413043,161.838981,WN,0.356934023,180.8052011,NK,0.1009588845,94.86018631,2022_Q3,0.2056
2022,3,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,5151.847826,135.2864717,WN,0.6499356499,124.6093556,WN,0.6499356499,124.6093556,2022_Q3,0.3656
2022,3,"Chicago, IL","Washington, DC (Metropolitan Area)",621,4984.456522,184.7237826,WN,0.3700634581,162.1710018,WN,0.3700634581,162.1710018,2022_Q3,0.2975
2022,3,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",404,4983.695652,128.4836903,WN,0.8906652126,125.565852,WN,0.8906652126,125.565852,2022_Q3,0.318
2022,3,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1055,4918.26087,182.1204473,B6,0.3220252829,170.3899252,B6,0.3220252829,170.3899252,2022_Q3,0.1726
2022,3,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",577,4753.152174,183.5459718,DL,0.4666925839,218.8809143,WN,0.2558485216,159.6104308,2022_Q3,0.3181
2022,3,"Denver, CO","New York City, NY (Metropolitan Area)",1659,4734.021739,270.3372925,UA,0.4944779923,298.9913401,WN,0.1185911418,212.5238335,2022_Q3,0.163
2022,3,"Boston, MA (Metropolitan Area)","Chicago, IL",867,4685.978261,189.9058083,AA,0.3715061121,196.7511239,WN,0.1954953492,164.7312411,2022_Q3,0.219
2022,3,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",2329,4669.782609,363.1836227,UA,0.3592477073,382.7933912,WN,0.1476886551,317.2538219,2022_Q3,0.1559
2022,3,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4574.347826,305.2749762,UA,0.3469251972,317.2281918,NK,0.124465355,165.5685185,2022_Q3,0.1338
2022,3,"Houston, TX","New York City, NY (Metropolitan Area)",1465,4449.130435,221.6750024,UA,0.4785009284,255.0403145,NK,0.1155819408,128.1442613,2022_Q3,0.1513
2022,3,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",594,4429.891304,173.7180591,DL,0.4784198258,216.9123602,NK,0.1658201448,98.53430009,2022_Q3,0.2925
2022,3,"Boston, MA (Metropolitan Area)","Orlando, FL",1142,4389.347826,194.4184637,B6,0.3063246001,220.5185449,NK,0.1806002674,115.7445633,2022_Q3,0.1702
2022,3,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1056,4320.217391,207.0635812,B6,0.5069944145,183.4686963,B6,0.5069944145,183.4686963,2022_Q3,0.1961
2022,3,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,4261.847826,198.2328522,WN,0.2997015991,160.5461748,NK,0.2395878497,120.8764318,2022_Q3,0.1656
